Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
7e675276-14c8-2532-01d9-1864dd4a58c2,1960-06-29,,999-24-2374,S99934235,X2768247X,Mr.,Leandro563,Charlie254,Hauck852,,,M,white,nonhispanic,M,Billings  Montana  US,265 Shanahan Spur,Plentywood,Montana,Sheridan County,30091.0,59254,48.73104877648175,-104.68012251687868,338998.89,190811.87,44669
2674f930-b56a-b4ce-1dfb-7e61538f20eb,1980-07-21,,999-51-3702,S99933794,X55987970X,Mr.,Ali918,,Weissnat378,,,D,white,nonhispanic,M,Billings  Montana  US,675 Dare Gardens,Bigfork,Montana,Flathead County,30047.0,59911,47.78578344155983,-113.77528034066516,264188.19,875405.76,54970
fd33c8dc-0d38-6b5b-285d-da87189d3a45,1961-02-13,,999-16-3758,S99985084,X62731280X,Mr.,Nigel915,Marshall526,Will178,,,M,white,nonhispanic,M,Muddy  Montana  US,619 Morar Heights Unit 36,Helena,Montana,Lewis and Clark County,30049.0,59635,46.55442146761717,-111.8296022824112,249195.35,79155.72,60918
651c8a42-4e0c-8f61-7e50-80afc81d6d73,1985-04-10,,999-63-9810,S99953797,X16350210X,Mrs.,Lavona767,Janeen273,Wiegand701,,Macejkovic424,M,white,nonhispanic,F,Fromberg  Montana  US,359 Deckow Station,Laurel,Montana,Yellowstone County,30111.0,59044,45.60803130818073,-108.6937266297822,12094.62,523586.23,10525
484b697a-7068-945d-1e11-13fe1089855c,1993-11-23,,999-28-2214,S99953194,X83915046X,Mr.,Santos184,Giuseppe872,Quigley282,,,M,white,hispanic,M,Polson  Montana  US,421 Koss Mission Suite 47,Bozeman,Montana,Gallatin County,30031.0,59718,45.86578434245532,-110.88141042193035,101462.54,8984.97,78401
efb175a4-52b7-68cf-1dc3-69e531810437,1993-06-17,,999-43-8021,S99995077,X81501221X,Mrs.,Kaye394,Reginia455,Larkin917,,McLaughlin530,M,white,nonhispanic,F,Helena Valley West Central  Montana  US,825 O'Reilly Key,Missoula,Montana,Missoula County,30063.0,59804,46.86520310008046,-113.88910909426296,168791.46,971872.64,42770
8965a648-b03b-bfac-0e9f-023e4a97eb42,1994-02-13,,999-78-1952,S99917445,X5927391X,Mr.,William805,Giuseppe872,Cronin387,,,S,white,nonhispanic,M,Billings  Montana  US,305 Wintheiser Stravenue,Hot Springs,Montana,Sanders County,30089.0,59845,47.7351459085807,-114.51133592777704,127516.22,111417.94,26408
4b3ebfed-ec50-f1e8-11f1-3459e56423e6,1940-11-02,,999-37-8513,S99988045,X42324231X,Mr.,Jan231,Larry532,Gerlach374,,,W,white,nonhispanic,M,Billings  Montana  US,880 Wolf Divide Apt 82,Great Falls,Montana,Cascade County,30013.0,59401,47.53516190008826,-111.3234037942552,150155.53,470545.14,33149
733fcb5a-8ab6-1bb8-684e-2ff7e2bf2147,1993-03-03,,999-22-7392,S99987557,X41634524X,Mr.,Ron353,Jerome176,Rau926,,,M,white,nonhispanic,M,Bozeman  Montana  US,664 Auer Camp,Billings,Montana,Yellowstone County,30111.0,59102,45.86740537019434,-108.44820715850352,45872.63,12918.01,69913
e312e65d-f629-c31a-d6a2-b3bdc1a0fdb7,1950-06-08,2019-11-03,999-55-7816,S99919451,X57862388X,Mr.,Errol226,Bryon392,Schmidt332,,,M,white,nonhispanic,M,Billings  Montana  US,273 Wolff Ranch Apt 98,Helena,Montana,Lewis and Clark County,30049.0,59602,46.52512355596343,-111.87264649653216,122918.43,22061.59,38869
b83e90de-fd29-0abe-dccb-8d2cf0b79cec,1998-05-14,,999-60-9286,S99968433,X53598730X,Ms.,Layla49,Nell215,Klein929,,,,white,nonhispanic,F,Bozeman  Montana  US,1086 Bradtke Harbor,Missoula,Montana,Missoula County,30063.0,59808,46.91199648200246,-113.93522210774124,115249.05,34037.33,37351
09275fc0-351f-c505-0d63-ecfbbe206373,1960-09-24,,999-10-3565,S99945664,X62103916X,Mr.,Earl438,,Turner526,,,M,white,nonhispanic,M,Pablo  Montana  US,499 Kirlin Bay Unit 18,Great Falls,Montana,Cascade County,30013.0,59405,47.567724874333,-111.3097025768068,120265.07,621734.84,40517
51cf3a27-4150-73f9-63aa-d1954de1e07c,1976-07-04,,999-89-1919,S99963505,X62513411X,Mr.,Lenard338,Wade235,Luettgen772,,,M,white,nonhispanic,M,Anaconda-Deer Lodge County  Montana  US,756 Cummings Common Unit 24,Helena,Montana,Lewis and Clark County,30049.0,59601,46.51775496085671,-111.86370466407784,130902.19,25105.81,67874
494f3ef9-6afb-dbcc-33ea-0ab7f452c80e,1962-04-11,,999-86-6769,S99953701,X85541519X,Mr.,Tomas436,Felix524,Lesch175,,,D,white,nonhispanic,M,Havre  Montana  US,115 Macejkovic Manor,Libby,Montana,Lincoln County,30053.0,59923,48.43071332189199,-115.5501159684516,11781.32,257670.6,9081
11b6c87a-90de-a6fe-cd90-a24f50153b45,1975-04-02,,999-71-7878,S99919097,X47756973X,Ms.,Synthia172,Tamika537,Kunde533,,,S,white,nonhispanic,F,Big Timber  Montana  US,241 Adams Vale,Great Falls,Montana,Cascade County,30013.0,59405,47.63018828277615,-111.32798161034626,437658.29,114569.82,45240
d9cc8049-4d31-7047-5e68-7d65c8d25d2d,1952-08-01,,999-85-5900,S99978653,X73109191X,Mr.,Irving123,Erwin847,Botsford977,,,W,white,nonhispanic,M,Missoula  Montana  US,955 Kunze Glen,Missoula,Montana,Missoula County,30063.0,59804,46.85342933941853,-114.06623248342024,11260.63,266226.21,18694
fe31f9f7-7315-ff64-0acf-50a63255b10e,1965-12-31,,999-78-7025,S99974715,X78461287X,Mr.,Jewell855,Richie600,Bernier607,,,D,white,nonhispanic,M,Bozeman  Montana  US,757 Leuschke Drive,Columbia Falls,Montana,Flathead County,30029.0,59912,48.37277869315706,-114.17542606762896,201279.61,609207.27,30801
31a24750-707f-93d3-48f1-1effa316afbb,1969-09-10,,999-91-7502,S99943117,X56346579X,Mrs.,Timothy142,Lucienne673,Schuster709,,Dibbert990,M,white,nonhispanic,F,Plains  Montana  US,899 Douglas Mission Unit 28,Helena Valley West Central,Montana,Lewis and Clark County,,0,46.69582577321261,-112.05721936224693,390726.75,508203.24,37465
00492f85-a001-ce18-9352-11753c6769ea,1982-03-11,,999-63-9324,S99912843,X11271286X,Mrs.,Izola651,Gabriele201,Lemke654,,Hilpert278,M,native,nonhispanic,F,Billings  Montana  US,907 Prosacco Trace Apt 4,Scobey,Montana,Daniels County,30019.0,59263,48.80136485316012,-105.4297211712462,263438.55,584650.17,33852
0ecb6d91-04df-31a3-ab0c-80129f12eb35,1973-07-28,,999-10-3326,S99923218,X65525888X,Mr.,Allan198,Bernardo699,Keebler762,,,M,other,nonhispanic,M,Kalispell  Montana  US,804 Balistreri Drive Apt 42,Great Falls,Montana,Cascade County,30013.0,59401,47.640738453075954,-111.32384056240215,181750.98,627217.35,131755
072cf1c7-8970-9617-a973-c6a103ab3805,2019-10-27,,999-27-7459,,,,Mercedes82,,Collier206,,,,white,nonhispanic,F,Bozeman  Montana  US,742 Will Crossroad Suite 50,Choteau,Montana,Teton County,30099.0,59422,47.76651585863538,-112.191824668977,8980.67,6946.72,47467
9e0ec6b9-55b5-2e38-997d-2065f2495f5c,1924-07-29,1980-02-28,999-93-1568,S99990755,X72543765X,Mrs.,Cris921,Sherron201,Collier206,,Rowe323,M,native,nonhispanic,F,Kalispell  Montana  US,637 Flatley Fort,Montana City,Montana,Jefferson County,30043.0,59634,46.43654492467896,-111.93417677580128,1033835.47,320953.35,97573
8f789c38-6ea1-3c85-1024-39269b7214b8,1973-01-31,,999-35-6870,S99942898,X63267831X,Mr.,Mohammad578,Alfonzo975,Schiller186,,,W,white,nonhispanic,M,Evergreen  Montana  US,762 Hagenes Terrace,Helena Valley Northeast,Montana,Lewis and Clark County,,0,46.71577463801579,-111.92816937628837,137639.96,217285.42,57358
b52a19f5-3ce3-4ca5-65b0-948377a8741b,2002-03-23,,999-98-7003,S99926830,X42400992X,Ms.,Ronni748,Mistie167,Durgan499,,,,white,nonhispanic,F,Bozeman  Montana  US,760 Volkman Boulevard,Missoula,Montana,Missoula County,30063.0,59802,46.908192710206784,-114.25582520428526,8515.66,409198.12,5246
48d9d582-0238-040f-602f-fa3fd46f4fd5,1992-09-26,,999-26-8562,S99923371,X6675688X,Mrs.,Bong390,Cecilia788,Hahn503,,Runolfsson901,M,white,nonhispanic,F,Missoula  Montana  US,562 Casper Port,Bozeman,Montana,Gallatin County,30031.0,59715,45.662752836017056,-110.95538539595248,192499.19,791936.59,74214
891e3ce2-a066-cc2a-5a29-6884a5fbd99b,1989-08-10,,999-54-7182,S99944218,X60473787X,Mrs.,Lucille738,Gracie337,Cummerata161,,Cassin499,M,white,nonhispanic,F,Billings  Montana  US,419 Stanton Track Unit 20,East Helena,Montana,Lewis and Clark County,30049.0,59601,46.60746902713569,-111.81132398484029,218090.18,210321.56,148934
b6eb496f-9af4-d25c-8e21-89c90aeed1b6,1961-06-29,2019-03-24,999-19-8778,S99991321,X22851625X,Mrs.,Verna758,Joyce806,Sanford861,,Dare640,M,white,nonhispanic,F,Bozeman  Montana  US,628 Hand Underpass Apt 66,Kalispell,Montana,Flathead County,30029.0,59901,48.227755114340034,-114.3460407294378,723832.74,186217.75,51788
51e3bad3-f36f-5ebc-d391-12ad37dbbcfe,2001-04-27,,999-85-6079,S99965988,X88408971X,Mr.,Paris331,Lazaro919,Brown30,,,,native,nonhispanic,M,Billings  Montana  US,930 Carter Trail,Missoula,Montana,Missoula County,30063.0,59802,46.89203015176729,-114.04843883132202,90328.96,620261.97,39025
8d7537c3-87bb-c6d0-3753-8b0fc92f7221,1989-11-21,,999-90-9786,S99917932,X70032064X,Mr.,Rod343,Bryce11,Stokes453,,,S,white,nonhispanic,M,Great Falls  Montana  US,718 Ratke Camp Unit 67,Havre,Montana,Hill County,30041.0,59501,48.529308871438325,-109.72148239275045,81439.82,20325.56,69498
75952d5a-5c2d-cee8-99e9-8e0418223e93,1980-06-01,,999-32-3240,S99984925,X50441185X,Mrs.,Sabrina514,,Schinner682,,Beier427,D,white,nonhispanic,F,Billings  Montana  US,829 Rutherford Row,Billings,Montana,Yellowstone County,30111.0,59106,45.83691879849493,-108.52410503539345,12563.4,773585.73,17262
1d9e4b16-dbff-7a4a-d789-55cafbed51da,1984-07-21,,999-96-6823,S99994601,X29767273X,Mr.,Reggie481,Clement78,Dach178,,,S,white,nonhispanic,M,Sidney  Montana  US,667 Flatley Rest,Missoula,Montana,Missoula County,30063.0,59808,46.91085660660545,-114.05273204430183,6269.46,91741.15,14892
b041cf49-665d-6bfd-fc50-301b92ee44bb,1983-03-23,,999-31-5351,S99968230,X86376338X,Mr.,Domenic627,,Ondricka197,,,M,native,nonhispanic,M,Rocky Boy West  Montana  US,390 Beier Camp Unit 74,Malta,Montana,Phillips County,30071.0,59538,48.14204229331542,-107.82022321147431,57483.39,105111.51,338
c621792b-ff32-4bf9-786e-8cf376716121,1979-12-17,,999-97-5604,S99946591,X66036039X,Mr.,Wendell199,Fabian647,Lebsack687,,,S,white,nonhispanic,M,Missoula  Montana  US,950 Halvorson Key,Missoula,Montana,Missoula County,30063.0,59802,46.87307657315586,-114.0457750272221,11588.19,143596.53,11902
005f971f-1048-7465-3e1e-249ef8ab29db,1966-10-13,,999-49-6452,S99956133,X8356727X,Mr.,Hal307,Joel444,Willms744,,,M,white,nonhispanic,M,Belgrade  Montana  US,1018 Connelly Brook,Anaconda-Deer Lodge County,Montana,Deer Lodge County,30023.0,59756,46.044841971177725,-113.11237259531208,115195.36,62622.35,43643
ae02c92c-bc73-895b-2656-a9bfd4eabaf1,1968-09-14,,999-90-7065,S99972863,X64787739X,Mr.,Mathew182,Nathaniel596,Stokes453,,,S,white,nonhispanic,M,Bozeman  Montana  US,980 Kozey Trace Suite 72,Plentywood,Montana,Sheridan County,30091.0,59254,48.80225231229416,-104.5593350421795,277283.55,223722.08,95317
a8af21f8-e968-0924-70eb-74a4172938bd,1982-09-08,,999-90-9112,S99997314,X6436430X,Mrs.,Chastity705,,Glover433,,Stanton715,M,white,nonhispanic,F,Turner  Montana  US,130 Donnelly Way Apt 20,Troy,Montana,Lincoln County,30053.0,59935,48.4431072842146,-115.84568656334392,13494.43,517239.72,14523
d43c2426-1a63-3416-8dba-aa3a1abd0f75,1972-03-25,,999-71-9179,S99911781,X32439522X,Mr.,Moses679,Eduardo902,Gutkowski940,,,S,white,nonhispanic,M,Missoula  Montana  US,632 Kohler Key,Helena,Montana,Lewis and Clark County,30049.0,59602,46.505961820974505,-112.223363150342,8408.05,109404.94,16762
e474bc64-6af9-1664-c218-1650af86ec61,1993-08-24,,999-84-3275,S99955983,X41313750X,Mr.,Grady603,Gaston250,Kemmer137,,,M,white,nonhispanic,M,Billings  Montana  US,955 Lind Mission Suite 55,Great Falls,Montana,Cascade County,30013.0,59414,47.49426910785803,-111.23632525211497,7865.39,83854.07,16511
36d0bd12-860b-deaf-ff8f-9a6fc11ebb90,2020-09-23,,999-46-5837,,,,Doug189,Sydney660,Miller503,,,,white,nonhispanic,M,St. Pierre  Montana  US,1070 Lubowitz Road,Florence,Montana,Ravalli County,30081.0,59833,46.67842487809181,-114.0266342341038,10190.21,11600.81,111868
7ff304c8-1d1d-22ff-47fc-afe30e190361,2007-10-06,,999-57-5496,S99966089,,Ms.,Shanell37,Phyliss206,Koss676,,,,native,nonhispanic,F,Eureka  Montana  US,724 Gutmann Boulevard,Beaver Creek,Montana,Hill County,,0,48.50821373876467,-109.78453546476162,11940.55,125068.9,104384
5571c2d0-29be-9a90-9916-d250b8374d89,1986-02-22,,999-34-8983,S99962366,X10369053X,Mrs.,Virgen207,,Mohr916,,Nader710,M,white,nonhispanic,F,Little Bitterroot Lake  Montana  US,484 Rolfson Overpass,Choteau,Montana,Teton County,30099.0,59422,47.80037999648908,-112.49628025419425,8591.16,271615.87,16002
02b61b19-bf87-39be-064a-b0cdfda5af2b,2003-09-30,2010-11-18,999-99-9149,,,,Stefan297,Leopoldo762,McGlynn426,,,,white,nonhispanic,M,Lodge Grass  Montana  US,572 Sporer Light Unit 91,Missoula,Montana,Missoula County,30063.0,59808,46.82504509691477,-114.04333028373404,18984.4,2885.94,136091
e6608ebf-b97b-47fd-c595-1602fdfc9f4b,1958-03-04,,999-73-8805,S99956802,X50367377X,Ms.,Mamie949,Ta701,Marvin195,,,S,white,nonhispanic,F,Missoula  Montana  US,163 Hegmann Glen Apt 79,Whitefish,Montana,Flathead County,30029.0,59937,48.48450123605989,-114.3970823989536,437843.92,1359363.57,78995
dcaa9a38-59e9-7a99-0756-39867ccf8d7d,2009-04-21,,999-49-7613,S99939923,,,Bettina657,Eustolia154,Erdman779,,,,white,nonhispanic,F,Havre  Montana  US,953 Abernathy Union Unit 39,Orchard Homes,Montana,Missoula County,,0,46.89326368834184,-114.05249056645576,2957.77,88599.78,1664
af5de61a-d1d4-5538-a34c-77e5718530bb,2013-06-07,,999-69-1328,,,,Lindsay928,Rueben647,Zemlak964,,,,white,nonhispanic,M,Missoula  Montana  US,1050 Hermiston Mill,Bozeman,Montana,Gallatin County,30031.0,59715,45.78969554531569,-110.88557409679676,30218.6,1875.46,144940
8de2c227-550d-5025-163f-56797bccd59f,1964-11-02,,999-34-3822,S99940209,X33003394X,Mrs.,Palmira118,Sherrell611,Berge125,,Harber290,D,white,nonhispanic,F,Great Falls  Montana  US,342 Sipes Ville Suite 34,Billings,Montana,Yellowstone County,30111.0,59101,45.74506299297649,-108.53686824548149,1005979.84,296606.15,85856
87639941-89e4-640c-0dde-5aa831db8bd0,2014-10-19,,999-21-9035,,,,Monte325,Rory188,Johns824,,,,white,nonhispanic,M,Toulouse  Occitanie  FR,1050 Reichel Crossing,Missoula,Montana,Missoula County,30063.0,59802,46.91511471084748,-113.87098158707644,42824.15,3513.01,142996
ac22aa25-749a-1ddc-4290-e61619d48240,2004-02-29,,999-35-3650,S99942676,X76691061X,Ms.,Juana825,Kimiko714,Krajcik437,,,,native,nonhispanic,F,Billings  Montana  US,339 Parker Common,Santa Rita,Montana,Glacier County,30035.0,59427,48.8171340036572,-112.51013851992484,6542.67,269766.07,13687
28dbabc5-a9ad-a586-b493-783cbafdfce9,2014-02-09,,999-73-3053,,,,Gerald181,Kathe603,Wisozk929,,,,white,nonhispanic,F,Bozeman  Montana  US,512 Volkman Station Suite 31,Billings,Montana,Yellowstone County,30111.0,59106,45.8040496421195,-108.56039727196077,1879.26,48945.87,7309
12e75e12-9c66-9eea-855b-1abe97869b3b,2019-11-29,,999-12-4658,,,,Jon665,Leandro563,Turcotte120,,,,white,nonhispanic,M,Great Falls  Montana  US,126 Schamberger Promenade,Missoula,Montana,Missoula County,30063.0,59801,46.83662410235962,-113.9060217769002,14992.94,20315.11,46929
33f844cd-c366-4ac2-be43-6ccea7bc427c,1986-04-30,,999-35-2476,S99987656,X64200162X,Mrs.,Caroyln232,Jeana169,Ebert178,,Schamberger479,M,white,nonhispanic,F,Cut Bank  Montana  US,931 Cassin Annex Apt 12,Billings,Montana,Yellowstone County,30111.0,59101,45.77470916752655,-108.55390857204009,251577.97,447700.27,138389
f53efcbe-f6d0-f0be-60e2-ef1368220342,1976-12-16,,999-18-8480,S99943599,X52534099X,Mrs.,Berna338,Marci572,Thompson596,,Sanford861,M,white,nonhispanic,F,Laurel  Montana  US,510 Oberbrunner Plaza,Livingston,Montana,Park County,30067.0,59047,45.55280256163766,-110.58436988362,748314.61,635378.82,46409
9a5bb818-02c8-bda2-a0d0-eac6184fedba,1951-11-11,2006-04-06,999-77-5481,S99934575,X66230336X,Mr.,Joseph689,Earnest658,Waelchi213,,,M,white,nonhispanic,M,Crow Agency  Montana  US,174 Bergnaum Rest,Anaconda-Deer Lodge County,Montana,Deer Lodge County,30023.0,59756,46.07617229923643,-113.4143638601084,280639.07,16468.89,99431
eb071af3-52b5-1d47-02ed-a3db7f983319,1984-12-07,,999-51-7518,S99982996,X65405773X,Mrs.,Tamica785,,Veum823,,Rowe323,D,white,nonhispanic,F,Orchard Homes  Montana  US,233 Franecki Road Unit 60,Four Corners,Montana,Gallatin County,,0,45.65747136172224,-111.20534484914408,21318.39,1079186.61,12885
37f023d0-dfbe-74a5-3800-3f54d3577c54,1961-08-26,,999-58-1307,S99952350,X40447121X,Mrs.,Veronique514,Karly825,Boyle917,,Hudson301,M,white,nonhispanic,F,Billings  Montana  US,592 Raynor Center,Hamilton,Montana,Ravalli County,30081.0,59840,46.36797516109706,-113.95910437700492,661711.82,239597.53,65161
914062a2-8acd-83b5-7b0d-328a2fad10c5,1995-08-27,,999-55-6037,S99997084,X42421292X,Mr.,Darrel772,Brain142,Mueller846,,,M,white,nonhispanic,M,Anaconda-Deer Lodge County  Montana  US,1018 Weimann Hollow,Billings,Montana,Yellowstone County,30111.0,59105,45.85209928572728,-108.4912837240154,57973.42,32346.04,55252
e1f84f07-bd07-5519-f169-db17d5e7ec50,1974-09-21,,999-45-8641,S99963464,X17972920X,Mrs.,Nam74,,Haley279,,Greenfelder433,M,white,nonhispanic,F,Great Falls  Montana  US,940 Schoen Lock Unit 52,Missoula,Montana,Missoula County,30063.0,59804,46.871259354964906,-114.04259877593972,14414.91,680689.58,12498
77da8ebe-607d-518d-20dc-2f3a13446b34,1949-11-09,,999-82-4540,S99939148,X58406075X,Mrs.,Vilma125,Calista635,Larson43,,Runte676,M,white,nonhispanic,F,Lewistown  Montana  US,545 Powlowski Road Suite 82,Vaughn,Montana,Cascade County,30013.0,59487,47.63363434651039,-111.67098512103938,979618.38,215223.15,94388
cb12d556-aef0-a2c9-862d-bcef0e01bf1b,1970-07-15,,999-23-6463,S99930894,X52889279X,Mr.,Jody426,Antone63,Wehner319,,,S,white,nonhispanic,M,Kraków  Lesser Poland  PL,310 Hagenes Esplanade Apt 94,Alzada,Montana,Carter County,30011.0,59311,45.16834037452228,-104.45468933449744,10056.18,153166.66,12357
680d363a-b326-f518-6226-723a65a51217,1951-10-26,2017-07-18,999-27-6019,S99989224,X76741132X,Mrs.,Lupita673,Ardella559,Johnson679,,Kovacek682,M,white,nonhispanic,F,Belgrade  Montana  US,479 Blick Overpass Suite 30,Billings,Montana,Yellowstone County,30111.0,59101,45.806407942525816,-108.57537111109316,794564.71,147319.2,118925
a5b8bee8-58de-a440-4ae6-fdf028d45148,2009-07-03,,999-94-8668,S99941684,,,Karey608,Brigitte394,Torphy630,,,,white,nonhispanic,F,Evergreen  Montana  US,532 Zieme Union,Lolo,Montana,Missoula County,30063.0,59847,46.69540192742779,-114.45521183265242,28643.15,27572.13,122518
fb26c102-09c3-2f12-59fc-e9fb262a8e93,1955-06-02,1971-07-16,999-55-5586,S99963792,,,Pansy803,Tisa11,Hudson301,,,,white,nonhispanic,F,Great Falls  Montana  US,1053 Hessel Annex,Billings,Montana,Yellowstone County,30111.0,59106,45.7745145272506,-108.72229541198476,73917.53,15073.06,57402
95d5d701-163d-6c26-659e-87848767b111,2011-09-05,,999-62-7770,,,,María Cristina383,Gloria696,Bañuelos542,,,,white,hispanic,F,San Salvador  El Salvador  SV,800 Leannon Rue Unit 84,Whitefish,Montana,Flathead County,30029.0,59937,48.36698695324336,-114.50811399174168,44993.2,21338.79,32420
03aad2f1-2ee5-c6a2-d921-0a15b01cde17,1982-10-26,,999-19-9437,S99950378,X25695987X,Mr.,Manual570,Gene733,Wisoky380,,,M,white,nonhispanic,M,Fromberg  Montana  US,740 Auer Village Apt 11,Great Falls,Montana,Cascade County,30013.0,59414,47.54293472363394,-111.21932477291814,110341.32,2937.31,40603
4b1804ea-f777-7054-b1e3-ee8e4e3befe1,1992-03-17,,999-15-8672,S99971570,X31963336X,Mrs.,Débora815,Mercedes82,Villalpando154,,Reséndez908,M,white,hispanic,F,La Paz  Baja California  MX,392 Cummerata Plaza Suite 27,Three Forks,Montana,Gallatin County,30031.0,59752,45.981693027782754,-111.49927533224084,171488.29,1125458.48,54858
4856ca25-2391-c39a-8637-baea94bcbb56,2021-10-02,,999-31-4587,,,,Carolina179,Edris973,Terry864,,,,white,nonhispanic,F,Helena  Montana  US,271 Nader Rue,Great Falls,Montana,Cascade County,30013.0,59404,47.48091426671552,-111.30277108646018,7225.35,6302.39,27706
aeb46830-d90d-58ae-2572-dc1a0e4b4eab,1989-06-19,,999-86-5161,S99987531,X57295343X,Mr.,Alphonso102,Kareem959,Crooks415,,,M,white,nonhispanic,M,Woods Bay  Montana  US,719 Koelpin Mill,Missoula,Montana,Missoula County,30063.0,59808,46.8680632551899,-113.8865946123743,156849.26,44330.53,92475
6508e7b0-09e9-3ff8-293a-396483e2632b,2013-03-23,,999-62-8568,,,,Ernestina649,Evelin941,Gutmann970,,,,white,nonhispanic,F,Kalispell  Montana  US,840 Hyatt Forge Suite 98,Helena,Montana,Lewis and Clark County,30049.0,59601,46.582413249878826,-112.07107517883638,36887.95,3117.2,27216
04120c95-6578-01e3-d05d-6b53262ffcbc,1997-04-24,,999-79-6321,S99990927,X66330871X,Mr.,Archie818,Tanner110,Hickle134,,,M,white,nonhispanic,M,Great Falls  Montana  US,1010 Cormier Track,Billings,Montana,Yellowstone County,30111.0,59105,45.73028482168219,-108.54778943604538,90759.89,8954.46,74604
5918df02-a3d9-ed5b-15aa-567fbc9a0d15,2016-04-17,,999-94-1960,,,,Monroe732,Blake449,Murazik203,,,,native,nonhispanic,M,Helena  Montana  US,994 Little Course Unit 87,Polson,Montana,Lake County,30047.0,59860,47.745368283518935,-114.19506975690896,29314.6,3364.73,73271
06d2a7b1-a3f7-226a-7f16-d24f962b24ec,1994-12-18,,999-26-4503,S99980250,X86239X,Mr.,Nick779,Johnny786,Berge125,,,M,white,nonhispanic,M,Billings  Montana  US,832 Cronin Center Unit 8,Missoula,Montana,Missoula County,30063.0,59804,46.90000206896231,-114.2484992563678,7782.54,138106.58,18015
afdd1aea-f290-696a-236a-f7acb128e83a,1975-11-13,,999-42-3525,S99975778,X15923713X,Mrs.,Theresa98,Peter292,Rodriguez71,,Littel644,M,white,nonhispanic,F,Bozeman  Montana  US,328 Langworth Divide Apt 22,Bonner-West Riverside,Montana,Missoula County,,0,46.89406057534521,-113.904513520441,16315.05,560562.27,18723
66164382-f824-f629-7acc-fd760dcfb44d,1963-04-10,,999-58-5309,S99942610,X79330108X,Mr.,Riley817,Noe500,O'Conner199,,,S,white,nonhispanic,M,Great Falls  Montana  US,272 Lueilwitz Plaza Apt 10,Missoula,Montana,Missoula County,30063.0,59801,46.78631233361026,-113.96100904762848,171304.81,21618.53,39523
2e19abc7-05cb-7bc8-056b-3d3e57086d24,1970-01-11,,999-84-1297,S99998282,X32817315X,Mrs.,Guillermina633,Margaretta466,Muller251,,Emmerich580,W,white,nonhispanic,F,Missoula  Montana  US,660 Hyatt Bay,Great Falls,Montana,Cascade County,30013.0,59404,47.51315932164679,-111.25743122263334,16844.71,1394649.28,7251
bc70a14c-aaeb-6dcf-403b-67606c279e19,1959-10-20,2014-10-23,999-16-6738,S99986856,X60784820X,Mr.,Laverne101,Conrad619,Hudson301,,,M,white,nonhispanic,M,Choteau  Montana  US,761 Keebler Alley,Billings,Montana,Yellowstone County,30111.0,59106,45.91769557213284,-108.546554198475,75808.66,1697309.6,16118
b5f54395-615e-165c-d533-5f3579040d1a,1976-01-16,,999-85-9369,S99968801,X77833273X,Mr.,Ethan766,Granville802,Sporer811,,,D,white,nonhispanic,M,Nizhny Novgorod  Nizhny Novgorod Oblast  RU,515 Stoltenberg Estate Apt 32,Livingston,Montana,Park County,30067.0,59047,45.56127697627056,-110.53862180913696,8574.16,99645.22,20074
d9318e10-ed63-2841-892a-40409a312643,1951-04-22,,999-91-2325,S99932346,X61011274X,Mr.,Valentin929,Pete38,Deckow585,,,M,white,nonhispanic,M,Billings  Montana  US,323 Gorczany Skyway,Missoula,Montana,Missoula County,30063.0,59804,46.80869510501572,-114.00141494099942,183626.55,1003713.45,6414
c3ba705c-068c-680d-fff9-f53a6015e742,1980-02-12,,999-30-7440,S99935966,X81439455X,Mr.,Jack927,Gavin481,Koch169,,,S,white,nonhispanic,M,Missoula  Montana  US,590 Robel Rest,Helena,Montana,Lewis and Clark County,30049.0,59602,46.64805104584785,-112.04338751904956,274935.89,87408.63,87073
e79544f0-ee85-bc0d-3f65-ac4a6e8d2246,2009-10-03,,999-65-2075,S99935132,,,Emmy828,,Kihn564,,,,white,nonhispanic,F,Lincoln  Montana  US,570 Wintheiser Branch,Livingston,Montana,Park County,30067.0,59047,45.556909555955286,-110.56461220667543,98975.05,0.0,57620
ec51b09a-bb7a-b6a4-026d-606399aa5aa5,2023-10-27,,999-24-7460,,,,Nicky270,Darrin898,Keeling57,,,,white,nonhispanic,M,Great Falls  Montana  US,357 Harvey Gateway,Billings,Montana,Yellowstone County,30111.0,59102,45.5995697741011,-108.34398000481475,8304.33,1849.97,83494
89e908a3-8334-4f26-c651-81415b2c7b35,1982-10-31,,999-41-7269,S99930973,X71608211X,Ms.,Johnie961,Norine97,Hayes766,,,S,white,nonhispanic,F,Evergreen  Montana  US,1044 Osinski Station Unit 44,Billings,Montana,Yellowstone County,30111.0,59106,45.840750203224665,-108.5191644368728,329102.45,149815.65,55152
e4404c90-9ce4-82b6-7a93-c38425a24874,2015-02-23,,999-79-4835,,,,German382,,Gottlieb798,,,,white,nonhispanic,M,Billings  Montana  US,197 Quigley Key Apt 37,Missoula,Montana,Missoula County,30063.0,59801,46.96238670934251,-114.1391122983574,22048.09,14194.95,61437
